1325317920,4.39
1325317980,NaN
1325318040,NaN
1325318100,NaN
1325318160,NaN
1325318220,NaN
1325318280,NaN
1325318340,NaN
1325318400,NaN
1325318460,NaN
1325318520,NaN
1325318580,NaN
1325318640,NaN
1325318700,NaN
1325318760,NaN
1325318820,NaN
1325318880,NaN
1325318940,NaN
1325319000,NaN
1325319060,NaN
1325319120,NaN
1325319180,NaN
1325319240,NaN
1325319300,NaN
1325319360,NaN
1325319420,NaN
1325319480,NaN
1325319540,NaN
1325319600,NaN
1325319660,NaN
1325319720,NaN
1325319780,NaN
1325319840,NaN
1325319900,NaN
1325319960,NaN
1325320020,NaN
1325320080,NaN
1325320140,NaN
1325320200,NaN
1325320260,NaN
1325320320,NaN
1325320380,NaN
1325320440,NaN
1325320500,NaN
1325320560,NaN
1325320620,NaN
1325320680,NaN
1325320740,NaN
1325320800,NaN
1325320860,NaN
1325320920,NaN
1325320980,NaN
1325321040,NaN
1325321100,NaN
1325321160,NaN
1325321220,NaN
1325321280,NaN
1325321340,NaN
1325321400,NaN
1325321460,NaN
1325321520,NaN
1325321580,NaN
1325321640,NaN
1325321700,NaN
1325321760,NaN
1325321820,NaN
1325321880,NaN
1325321940,NaN
1325322000,NaN
1325322060,NaN
1325322120,NaN
1325322180,NaN
1325322240,NaN
1325322300,NaN
1325322360,NaN
1325322420,NaN
1325322480,NaN
1325322540,NaN
1325322600,NaN
1325322660,NaN
1325322720,NaN
1325322780,NaN
1325322840,NaN
1325322900,NaN
1325322960,NaN
1325323020,NaN
1325323080,NaN
1325323140,NaN
1325323200,NaN
1325323260,NaN
1325323320,NaN
1325323380,NaN
1325323440,NaN
1325323500,NaN
1325323560,NaN
1325323620,NaN
1325323680,NaN
1325323740,NaN
1325323800,NaN
1325323860,NaN
1325323920,NaN
1325323980,NaN
1325324040,NaN
1325324100,NaN
1325324160,NaN
1325324220,NaN
1325324280,NaN
1325324340,NaN
1325324400,NaN
1325324460,NaN
1325324520,NaN
1325324580,NaN
1325324640,NaN
1325324700,NaN
1325324760,NaN
1325324820,NaN
1325324880,NaN
1325324940,NaN
1325325000,NaN
1325325060,NaN
1325325120,NaN
1325325180,NaN
1325325240,NaN
1325325300,NaN
1325325360,NaN
1325325420,NaN
1325325480,NaN
1325325540,NaN
1325325600,NaN
1325325660,NaN
1325325720,NaN
1325325780,NaN
1325325840,NaN
1325325900,NaN
1325325960,NaN
1325326020,NaN
1325326080,NaN
1325326140,NaN
1325326200,NaN
1325326260,NaN
1325326320,NaN
1325326380,NaN
1325326440,NaN
1325326500,NaN
1325326560,NaN
1325326620,NaN
1325326680,NaN
1325326740,NaN
1325326800,NaN
1325326860,NaN
1325326920,NaN
1325326980,NaN
1325327040,NaN
1325327100,NaN
1325327160,NaN
1325327220,NaN
1325327280,NaN
1325327340,NaN
1325327400,NaN
1325327460,NaN
1325327520,NaN
1325327580,NaN
1325327640,NaN
1325327700,NaN
1325327760,NaN
1325327820,NaN
1325327880,NaN
1325327940,NaN
1325328000,NaN
1325328060,NaN
1325328120,NaN
1325328180,NaN
1325328240,NaN
1325328300,NaN
1325328360,NaN
1325328420,NaN
1325328480,NaN
1325328540,NaN
1325328600,NaN
1325328660,NaN
1325328720,NaN
1325328780,NaN
1325328840,NaN
1325328900,NaN
1325328960,NaN
1325329020,NaN
1325329080,NaN
1325329140,NaN
1325329200,NaN
1325329260,NaN
1325329320,NaN
1325329380,NaN
1325329440,NaN
1325329500,NaN
1325329560,NaN
1325329620,NaN
1325329680,NaN
1325329740,NaN
1325329800,NaN
1325329860,NaN
1325329920,NaN
1325329980,NaN
1325330040,NaN
1325330100,NaN
1325330160,NaN
1325330220,NaN
1325330280,NaN
1325330340,NaN
1325330400,NaN
1325330460,NaN
1325330520,NaN
1325330580,NaN
1325330640,NaN
1325330700,NaN
1325330760,NaN
1325330820,NaN
1325330880,NaN
1325330940,NaN
1325331000,NaN
1325331060,NaN
1325331120,NaN
1325331180,NaN
1325331240,NaN
1325331300,NaN
1325331360,NaN
1325331420,NaN
1325331480,NaN
1325331540,NaN
1325331600,NaN
1325331660,NaN
1325331720,NaN
1325331780,NaN
1325331840,NaN
1325331900,NaN
1325331960,NaN
1325332020,NaN
1325332080,NaN
1325332140,NaN
1325332200,NaN
1325332260,NaN
1325332320,NaN
1325332380,NaN
1325332440,NaN
1325332500,NaN
1325332560,NaN
1325332620,NaN
1325332680,NaN
1325332740,NaN
1325332800,NaN
1325332860,NaN
1325332920,NaN
1325332980,NaN
1325333040,NaN
1325333100,NaN
1325333160,NaN
1325333220,NaN
1325333280,NaN
1325333340,NaN
1325333400,NaN
1325333460,NaN
1325333520,NaN
1325333580,NaN
1325333640,NaN
1325333700,NaN
1325333760,NaN
1325333820,NaN
1325333880,NaN
1325333940,NaN
1325334000,NaN
1325334060,NaN
1325334120,NaN
1325334180,NaN
1325334240,NaN
1325334300,NaN
1325334360,NaN
1325334420,NaN
1325334480,NaN
1325334540,NaN
1325334600,NaN
1325334660,NaN
1325334720,NaN
1325334780,NaN
1325334840,NaN
1325334900,NaN
1325334960,NaN
1325335020,NaN
1325335080,NaN
1325335140,NaN
1325335200,NaN
1325335260,NaN
1325335320,NaN
1325335380,NaN
1325335440,NaN
1325335500,NaN
1325335560,NaN
1325335620,NaN
1325335680,NaN
1325335740,NaN
1325335800,NaN
1325335860,NaN
1325335920,NaN
1325335980,NaN
1325336040,NaN
1325336100,NaN
1325336160,NaN
1325336220,NaN
1325336280,NaN
1325336340,NaN
1325336400,NaN
1325336460,NaN
1325336520,NaN
1325336580,NaN
1325336640,NaN
1325336700,NaN
1325336760,NaN
1325336820,NaN
1325336880,NaN
1325336940,NaN
1325337000,NaN
1325337060,NaN
1325337120,NaN
1325337180,NaN
1325337240,NaN
1325337300,NaN
1325337360,NaN
1325337420,NaN
1325337480,NaN
1325337540,NaN
1325337600,NaN
1325337660,NaN
1325337720,NaN
1325337780,NaN
1325337840,NaN
1325337900,NaN
1325337960,NaN
1325338020,NaN
1325338080,NaN
1325338140,NaN
1325338200,NaN
1325338260,NaN
1325338320,NaN
1325338380,NaN
1325338440,NaN
1325338500,NaN
1325338560,NaN
1325338620,NaN
1325338680,NaN
1325338740,NaN
1325338800,NaN
1325338860,NaN
1325338920,NaN
1325338980,NaN
1325339040,NaN
1325339100,NaN
1325339160,NaN
1325339220,NaN
1325339280,NaN
1325339340,NaN
1325339400,NaN
1325339460,NaN
1325339520,NaN
1325339580,NaN
1325339640,NaN
1325339700,NaN
1325339760,NaN
1325339820,NaN
1325339880,NaN
1325339940,NaN
1325340000,NaN
1325340060,NaN
1325340120,NaN
1325340180,NaN
1325340240,NaN
1325340300,NaN
1325340360,NaN
1325340420,NaN
1325340480,NaN
1325340540,NaN
1325340600,NaN
1325340660,NaN
1325340720,NaN
1325340780,NaN
1325340840,NaN
1325340900,NaN
1325340960,NaN
1325341020,NaN
1325341080,NaN
1325341140,NaN
1325341200,NaN
1325341260,NaN
1325341320,NaN
1325341380,NaN
1325341440,NaN
1325341500,NaN
1325341560,NaN
1325341620,NaN
1325341680,NaN
1325341740,NaN
1325341800,NaN
1325341860,NaN
1325341920,NaN
1325341980,NaN
1325342040,NaN
1325342100,NaN
1325342160,NaN
1325342220,NaN
1325342280,NaN
1325342340,NaN
1325342400,NaN
1325342460,NaN
1325342520,NaN
1325342580,NaN
1325342640,NaN
1325342700,NaN
1325342760,NaN
1325342820,NaN
1325342880,NaN
1325342940,NaN
1325343000,NaN
1325343060,NaN
1325343120,NaN
1325343180,NaN
1325343240,NaN
1325343300,NaN
1325343360,NaN
1325343420,NaN
1325343480,NaN
1325343540,NaN
1325343600,NaN
1325343660,NaN
1325343720,NaN
1325343780,NaN
1325343840,NaN
1325343900,NaN
1325343960,NaN
1325344020,NaN
1325344080,NaN
1325344140,NaN
1325344200,NaN
1325344260,NaN
1325344320,NaN
1325344380,NaN
1325344440,NaN
1325344500,NaN
1325344560,NaN
1325344620,NaN
1325344680,NaN
1325344740,NaN
1325344800,NaN
1325344860,NaN
1325344920,NaN
1325344980,NaN
1325345040,NaN
1325345100,NaN
1325345160,NaN
1325345220,NaN
1325345280,NaN
1325345340,NaN
1325345400,NaN
1325345460,NaN
1325345520,NaN
1325345580,NaN
1325345640,NaN
1325345700,NaN
1325345760,NaN
1325345820,NaN
1325345880,NaN
1325345940,NaN
1325346000,NaN
1325346060,NaN
1325346120,NaN
1325346180,NaN
1325346240,NaN
1325346300,NaN
1325346360,NaN
1325346420,NaN
1325346480,NaN
1325346540,NaN
1325346600,4.39
1325346660,NaN
1325346720,NaN
1325346780,NaN
1325346840,NaN
1325346900,NaN
1325346960,NaN
1325347020,NaN
1325347080,NaN
1325347140,NaN
1325347200,NaN
1325347260,NaN
1325347320,NaN
1325347380,NaN
1325347440,NaN
1325347500,NaN
1325347560,NaN
1325347620,NaN
1325347680,NaN
1325347740,NaN
1325347800,NaN
1325347860,NaN
1325347920,NaN
1325347980,NaN
1325348040,NaN
1325348100,NaN
1325348160,NaN
1325348220,NaN
1325348280,NaN
1325348340,NaN
1325348400,NaN
1325348460,NaN
1325348520,NaN
1325348580,NaN
1325348640,NaN
1325348700,NaN
1325348760,NaN
1325348820,NaN
1325348880,NaN
1325348940,NaN
1325349000,NaN
1325349060,NaN
1325349120,NaN
1325349180,NaN
1325349240,NaN
1325349300,NaN
1325349360,NaN
1325349420,NaN
1325349480,NaN
1325349540,NaN
1325349600,NaN
1325349660,NaN
1325349720,NaN
1325349780,NaN
1325349840,NaN
1325349900,NaN
1325349960,NaN
1325350020,NaN
1325350080,NaN
1325350140,NaN
1325350200,NaN
1325350260,NaN
1325350320,NaN
1325350380,NaN
1325350440,NaN
1325350500,NaN
1325350560,NaN
1325350620,NaN
1325350680,NaN
1325350740,4.5
1325350800,4.58
1325350860,NaN
1325350920,NaN
1325350980,NaN
1325351040,NaN
1325351100,NaN
1325351160,NaN
1325351220,NaN
1325351280,NaN
1325351340,NaN
1325351400,NaN
1325351460,NaN
1325351520,NaN
1325351580,NaN
1325351640,NaN
1325351700,NaN
1325351760,NaN
1325351820,NaN
1325351880,NaN
1325351940,NaN
1325352000,NaN
1325352060,NaN
1325352120,NaN
1325352180,NaN
1325352240,NaN
1325352300,NaN
1325352360,NaN
1325352420,NaN
1325352480,NaN
1325352540,NaN
1325352600,NaN
1325352660,NaN
1325352720,NaN
1325352780,NaN
1325352840,NaN
1325352900,NaN
1325352960,NaN
1325353020,NaN
1325353080,NaN
1325353140,NaN
1325353200,NaN
1325353260,NaN
1325353320,NaN
1325353380,NaN
1325353440,NaN
1325353500,NaN
1325353560,NaN
1325353620,NaN
1325353680,NaN
1325353740,NaN
1325353800,NaN
1325353860,NaN
1325353920,NaN
1325353980,NaN
1325354040,NaN
1325354100,NaN
1325354160,NaN
1325354220,NaN
1325354280,NaN
1325354340,NaN
1325354400,NaN
1325354460,NaN
1325354520,NaN
1325354580,NaN
1325354640,NaN
1325354700,NaN
1325354760,NaN
1325354820,NaN
1325354880,NaN
1325354940,NaN
